0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.2574644716476713 [0.47572815533980584, 0.2028985507246377, 0.2028985507246377]
0.25261010271563245 [0.45145631067961167, 0.2028985507246377, 0.2028985507246377]
0.2448993949627128 [0.470873786407767, 0.18840579710144922, 0.18840579710144928]
0.2448993949627128 [0.470873786407767, 0.18840579710144922, 0.18840579710144928]
0.2448993949627128 [0.470873786407767, 0.18840579710144922, 0.18840579710144928]
0.2448993949627128 [0.470873786407767, 0.18840579710144922, 0.18840579710144928]
0.2448993949627128 [0.470873786407767, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24295764738989728 [0.46116504854368934, 0.18840579710144922, 0.18840579710144928]
0.24101589981708174 [0.45145631067961167, 0.18840579710144922, 0.18840579710144928]
0.23136344449134655 [0.46116504854368934, 0.17391304347826086, 0.17391304347826086]
0.22747994934571547 [0.441747572815534, 0.17391304347826086, 0.17391304347826086]
0.22747994934571547 [0.441747572815534, 0.17391304347826086, 0.17391304347826086]
0.22747994934571547 [0.441747572815534, 0.17391304347826086, 0.17391304347826086]
